close,volume,time
307.88,0.14057429,2017-10-07 11:45:00+00:00
308.0,3.53603823,2017-10-07 11:46:00+00:00
308.0,9.89326704,2017-10-07 11:47:00+00:00
308.0,3.23372501,2017-10-07 11:48:00+00:00
307.1,5.29647688,2017-10-07 11:51:00+00:00
308.0,5.06141717,2017-10-07 11:52:00+00:00
308.0,0.10716923,2017-10-07 11:53:00+00:00
308.0,14.02950975,2017-10-07 11:54:00+00:00
308.0,0.36225463,2017-10-07 11:55:00+00:00
308.0,22.67045455,2017-10-07 11:56:00+00:00
308.9,0.89407324,2017-10-07 11:57:00+00:00
308.0,1.34671806,2017-10-07 11:58:00+00:00
308.0,4.79864437,2017-10-07 11:59:00+00:00
307.4,1.84074871,2017-10-07 12:00:00+00:00
307.7,71.562,2017-10-07 12:02:00+00:00
307.7,0.9888423,2017-10-07 12:03:00+00:00
307.8,0.73429987,2017-10-07 12:04:00+00:00
307.8,3.0012,2017-10-07 12:05:00+00:00
307.8,0.003,2017-10-07 12:07:00+00:00
307.8,0.0024,2017-10-07 12:08:00+00:00
307.8,0.0072,2017-10-07 12:09:00+00:00
307.8,0.10410425,2017-10-07 12:10:00+00:00
307.8,2.77667043,2017-10-07 12:11:00+00:00
308.54281319,6.59247384,2017-10-07 12:13:00+00:00
308.54281319,0.03,2017-10-07 12:14:00+00:00
308.54281319,5.80858848,2017-10-07 12:15:00+00:00
308.54281319,3.10881788,2017-10-07 12:16:00+00:00
308.92905786,1.18206273,2017-10-07 12:17:00+00:00
308.1319,0.54161318,2017-10-07 12:18:00+00:00
307.8,0.4835109,2017-10-07 12:19:00+00:00
307.8,1.11787606,2017-10-07 12:20:00+00:00
307.8,0.94178205,2017-10-07 12:23:00+00:00
308.92905787,2.01068374,2017-10-07 12:24:00+00:00
307.81,0.96662917,2017-10-07 12:25:00+00:00
308.82905787,0.26911069,2017-10-07 12:26:00+00:00
308.82905787,0.74118249,2017-10-07 12:27:00+00:00
308.82905787,7.49609197,2017-10-07 12:28:00+00:00
308.82905787,4.82381453,2017-10-07 12:29:00+00:00
308.92905787,8.13742688,2017-10-07 12:30:00+00:00
308.92905787,0.49810436,2017-10-07 12:31:00+00:00
309.92905787,45.68380623,2017-10-07 12:32:00+00:00
309.672,0.13372482,2017-10-07 12:33:00+00:00
308.83,59.44166518,2017-10-07 12:34:00+00:00
309.44766,7.68635039,2017-10-07 12:35:00+00:00
309.65679263,5.46860591,2017-10-07 12:36:00+00:00
310.15864,62.10020757,2017-10-07 12:37:00+00:00
310.15864,8.04025229,2017-10-07 12:38:00+00:00
310.15864,1.13725203,2017-10-07 12:39:00+00:00
310.15864,36.19286306,2017-10-07 12:40:00+00:00
310.15864,6.59062142,2017-10-07 12:41:00+00:00
310.15864,10.21543429,2017-10-07 12:42:00+00:00
310.15864,5.67959824,2017-10-07 12:43:00+00:00
310.15864,2.00151548,2017-10-07 12:44:00+00:00
309.7,6.14928962,2017-10-07 12:45:00+00:00
309.65679263,0.13005215,2017-10-07 12:46:00+00:00
308.82905787,7.12328696,2017-10-07 12:47:00+00:00
308.82905787,50.06197423,2017-10-07 12:50:00+00:00
308.82905787,20.76390818,2017-10-07 12:51:00+00:00
308.82905787,1.5174009,2017-10-07 12:52:00+00:00
308.65679263,17.68955719,2017-10-07 12:53:00+00:00
308.82905787,0.80149115,2017-10-07 12:57:00+00:00
309.9,2.46360148,2017-10-07 12:58:00+00:00
310.0,15.73608309,2017-10-07 12:59:00+00:00
310.0,240.40552833,2017-10-07 13:00:00+00:00
310.0,0.97016129,2017-10-07 13:02:00+00:00
310.3,0.00149596,2017-10-07 13:03:00+00:00
310.0,36.22641678,2017-10-07 13:04:00+00:00
310.0,0.19049875,2017-10-07 13:05:00+00:00
310.0,3.99808976,2017-10-07 13:06:00+00:00
310.0,3.61546774,2017-10-07 13:07:00+00:00
310.0,2.03583032,2017-10-07 13:09:00+00:00
310.0,18.99285354,2017-10-07 13:12:00+00:00
310.0,0.14817597,2017-10-07 13:14:00+00:00
310.99899663,0.66148117,2017-10-07 13:15:00+00:00
310.0,1.30971774,2017-10-07 13:16:00+00:00
310.00000001,0.38811727,2017-10-07 13:17:00+00:00
310.0,0.61928709,2017-10-07 13:18:00+00:00
310.0,0.60379605,2017-10-07 13:19:00+00:00
310.0,6.78257081,2017-10-07 13:20:00+00:00
310.0,5.14106617,2017-10-07 13:21:00+00:00
310.0,7.59241333,2017-10-07 13:22:00+00:00
310.1,0.3564,2017-10-07 13:23:00+00:00
310.1,0.10952895,2017-10-07 13:24:00+00:00
310.1,3.63407105,2017-10-07 13:27:00+00:00
309.0,1.81672171,2017-10-07 13:28:00+00:00
310.5,12.10567975,2017-10-07 13:29:00+00:00
309.0,2.00345254,2017-10-07 13:30:00+00:00
308.3,147.49272942,2017-10-07 13:32:00+00:00
309.149995,3.322e-05,2017-10-07 13:35:00+00:00
309.0,1.12023735,2017-10-07 13:36:00+00:00
309.0,1.0,2017-10-07 13:39:00+00:00
309.0105,0.00322805,2017-10-07 13:46:00+00:00
310.5,36.23286214,2017-10-07 13:47:00+00:00
310.5,0.77091331,2017-10-07 13:49:00+00:00
310.5,9.41981284,2017-10-07 13:50:00+00:00
310.5475,0.22350322,2017-10-07 13:52:00+00:00
311.0,90.13180275,2017-10-07 13:53:00+00:00
311.0,158.3828578,2017-10-07 13:54:00+00:00
311.0,112.24304745,2017-10-07 13:55:00+00:00
310.0,0.95069339,2017-10-07 14:00:00+00:00
310.0,0.33577894,2017-10-07 14:02:00+00:00
297.0,11.28831746,2017-10-10 03:19:00+00:00
310.0,5.02152418,2017-10-07 14:04:00+00:00
310.0,0.40711995,2017-10-07 14:06:00+00:00
309.9,0.28628068,2017-10-07 14:07:00+00:00
309.5,2.28947857,2017-10-07 14:10:00+00:00
308.3,24.46320694,2017-10-07 14:11:00+00:00
308.50000003,6.18720662,2017-10-07 14:12:00+00:00
308.01000001,13.1970135,2017-10-07 14:13:00+00:00
308.50000003,20.89458208,2017-10-07 14:14:00+00:00
308.01,14.8429089,2017-10-07 14:16:00+00:00
308.0101,2.91629248,2017-10-07 14:18:00+00:00
309.49999999,2.31074308,2017-10-07 14:19:00+00:00
308.0,0.15175479,2017-10-07 14:21:00+00:00
309.0,21.29772457,2017-10-07 14:26:00+00:00
309.0,1.005,2017-10-07 14:27:00+00:00
308.5,2.79999995,2017-10-07 14:28:00+00:00
308.5,0.83197685,2017-10-07 14:29:00+00:00
309.0,16.20896339,2017-10-07 14:30:00+00:00
309.0,1.41163304,2017-10-07 14:31:00+00:00
309.0,2.40916887,2017-10-07 14:32:00+00:00
309.0,1.15071939,2017-10-07 14:33:00+00:00
309.4,1.22403745,2017-10-07 14:37:00+00:00
309.4,0.06840811,2017-10-07 14:38:00+00:00
308.00000002,6.0,2017-10-07 14:39:00+00:00
309.4,0.00415777,2017-10-07 14:40:00+00:00
309.49989999,0.78902454,2017-10-07 14:42:00+00:00
309.4,0.55525677,2017-10-07 14:43:00+00:00
309.3,3.07990851,2017-10-07 14:45:00+00:00
309.3,0.4,2017-10-07 14:48:00+00:00
309.3,0.34944597,2017-10-07 14:49:00+00:00
309.3,12.49307432,2017-10-07 14:50:00+00:00
309.3,1.0057263,2017-10-07 14:51:00+00:00
309.49999999,3.94154987,2017-10-07 14:52:00+00:00
309.49999999,1.49271505,2017-10-07 14:53:00+00:00
310.44999978,107.1444418,2017-10-07 14:54:00+00:00
310.0,29.146175,2017-10-07 14:55:00+00:00
308.00000004,4.12678499,2017-10-07 14:56:00+00:00
308.00000003,0.16680937,2017-10-07 14:57:00+00:00
308.00000003,0.84311596,2017-10-07 15:01:00+00:00
308.00000003,0.00525475,2017-10-07 15:02:00+00:00
308.00000003,1.67199923,2017-10-07 15:05:00+00:00
308.00000003,0.695,2017-10-07 15:07:00+00:00
308.00000009,0.61645479,2017-10-07 15:12:00+00:00
308.0000001,2.03544327,2017-10-07 15:14:00+00:00
309.99999994,4.75745456,2017-10-07 15:17:00+00:00
309.99689994,1.50309488,2017-10-07 15:20:00+00:00
308.0009,0.55653827,2017-10-07 15:21:00+00:00
309.99999997,0.32258387,2017-10-07 15:22:00+00:00
308.0009,3.33550286,2017-10-07 15:23:00+00:00
309.99999918,2.14e-06,2017-10-07 15:29:00+00:00
308.01,1.55131069,2017-10-07 15:30:00+00:00
309.99999814,0.00547318,2017-10-07 15:31:00+00:00
308.01,0.11686274,2017-10-07 15:32:00+00:00
308.01,0.506,2017-10-07 15:33:00+00:00
309.99999863,3.58750557,2017-10-07 15:37:00+00:00
309.99999863,3.73804604,2017-10-07 15:39:00+00:00
309.99999863,20.166,2017-10-07 15:40:00+00:00
309.99999863,2.01931204,2017-10-07 15:41:00+00:00
309.99999863,2e-07,2017-10-07 15:42:00+00:00
309.99998999,0.03469656,2017-10-07 15:44:00+00:00
309.99998999,4.0,2017-10-07 15:46:00+00:00
308.01105,0.61645479,2017-10-07 15:48:00+00:00
309.0,0.47706706,2017-10-07 15:51:00+00:00
309.99899896,14.10734021,2017-10-07 15:52:00+00:00
308.1,4.77975392,2017-10-07 15:53:00+00:00
308.1,0.43157938,2017-10-07 15:54:00+00:00
309.99999999,0.03628517,2017-10-07 15:58:00+00:00
309.99999999,2.862886,2017-10-07 16:00:00+00:00
309.99999999,0.12828781,2017-10-07 16:01:00+00:00
309.99999999,2.1351984,2017-10-07 16:02:00+00:00
308.1,13.05129892,2017-10-07 16:03:00+00:00
309.99999999,0.32187904,2017-10-07 16:06:00+00:00
309.99999998,0.33205554,2017-10-07 16:11:00+00:00
309.99999998,0.8319162,2017-10-07 16:14:00+00:00
309.20000001,0.003697,2017-10-07 16:16:00+00:00
308.50000003,5.269,2017-10-07 16:17:00+00:00
308.50000003,0.0693341,2017-10-07 16:18:00+00:00
308.50000003,2.08666668,2017-10-07 16:19:00+00:00
308.50000003,2.1277597,2017-10-07 16:21:00+00:00
308.50000002,0.08959259,2017-10-07 16:22:00+00:00
308.50000002,2.51267593,2017-10-07 16:23:00+00:00
308.50000002,0.02263371,2017-10-07 16:24:00+00:00
308.50000003,7.02250804,2017-10-07 16:28:00+00:00
308.50000003,0.78342642,2017-10-07 16:29:00+00:00
308.50000003,0.46123351,2017-10-07 16:30:00+00:00
308.50000003,5.51344027,2017-10-07 16:31:00+00:00
308.00000001,0.0132814,2017-10-07 16:32:00+00:00
308.50000003,1.995e-05,2017-10-07 16:33:00+00:00
308.50000003,45.51118944,2017-10-07 16:34:00+00:00
309.99999999,7.6976278,2017-10-07 16:43:00+00:00
309.99999999,0.35947818,2017-10-07 16:46:00+00:00
309.99999999,1.69011747,2017-10-07 16:47:00+00:00
309.9,0.00321878,2017-10-07 16:52:00+00:00
310.0,2.54459758,2017-10-07 16:54:00+00:00
309.9,1.55321867,2017-10-07 16:55:00+00:00
309.92500001,0.00491867,2017-10-07 16:56:00+00:00
309.92500001,0.17680722,2017-10-07 16:57:00+00:00
309.9,1.1e-07,2017-10-07 16:59:00+00:00
309.0,0.7084,2017-10-07 17:00:00+00:00
309.0,0.6956,2017-10-07 17:01:00+00:00
309.0,1.27434973,2017-10-07 17:02:00+00:00
309.0,0.55919563,2017-10-07 17:03:00+00:00
310.0,1.02939011,2017-10-07 17:06:00+00:00
310.0,0.11653197,2017-10-07 17:07:00+00:00
309.99999969,0.10235549,2017-10-07 17:08:00+00:00
309.99,0.08695914,2017-10-07 17:09:00+00:00
309.545,0.00245934,2017-10-07 17:10:00+00:00
309.545,0.00122966,2017-10-07 17:11:00+00:00
309.99,0.06757476,2017-10-07 17:13:00+00:00
309.1,0.42091479,2017-10-07 17:14:00+00:00
309.98,8.01507077,2017-10-07 17:15:00+00:00
309.98,0.96538486,2017-10-07 17:17:00+00:00
309.5,1.0,2017-10-07 17:19:00+00:00
309.0,2.25182265,2017-10-07 17:21:00+00:00
309.1,2.61072916,2017-10-07 17:22:00+00:00
309.1,0.23,2017-10-07 17:24:00+00:00
309.92999914,5.19678218,2017-10-07 17:27:00+00:00
309.92,4.0,2017-10-07 17:29:00+00:00
309.92,0.2,2017-10-07 17:34:00+00:00
309.99999939,2.31856924,2017-10-07 17:37:00+00:00
309.91,0.69814236,2017-10-07 17:41:00+00:00
309.69,0.46,2017-10-07 17:45:00+00:00
308.0,50.0,2017-10-07 17:48:00+00:00
308.0,14.79284969,2017-10-07 17:50:00+00:00
309.88,7.98e-05,2017-10-07 17:54:00+00:00
309.85,0.50597136,2017-10-07 17:56:00+00:00
308.925,0.00019646,2017-10-07 17:57:00+00:00
308.925,0.16144695,2017-10-07 18:02:00+00:00
308.93999922,0.0024366,2017-10-07 18:03:00+00:00
308.94499921,0.00121524,2017-10-07 18:04:00+00:00
308.1,0.60821831,2017-10-07 18:05:00+00:00
308.1,1.79142719,2017-10-07 18:06:00+00:00
308.01,2.00032202,2017-10-07 18:07:00+00:00
308.01,0.83865147,2017-10-07 18:08:00+00:00
308.02,0.1110597,2017-10-07 18:12:00+00:00
308.02,1.93988438,2017-10-07 18:20:00+00:00
308.1,0.09901135,2017-10-07 18:26:00+00:00
308.1,0.72864233,2017-10-07 18:27:00+00:00
309.91,6.59398689,2017-10-07 18:34:00+00:00
309.8,0.00289124,2017-10-07 18:36:00+00:00
308.1,7.5698296,2017-10-07 18:38:00+00:00
308.10000001,3.31535233,2017-10-07 18:48:00+00:00
309.6405,1.0,2017-10-07 18:49:00+00:00
309.0,0.18627901,2017-10-07 18:51:00+00:00
309.64049999,22.86820419,2017-10-07 18:58:00+00:00
308.100002,0.01,2017-10-07 18:59:00+00:00
309.64049736,0.22631061,2017-10-07 19:05:00+00:00
308.10000001,8.42723952,2017-10-07 19:06:00+00:00
308.1,16.12904945,2017-10-07 19:07:00+00:00
308.021,0.00566324,2017-10-07 19:08:00+00:00
308.0,10.0,2017-10-07 19:09:00+00:00
308.0,10.0,2017-10-07 19:10:00+00:00
308.0,1.319167,2017-10-07 19:17:00+00:00
307.15864001,72.28248548,2017-10-07 19:18:00+00:00
306.3,134.19642476,2017-10-07 19:19:00+00:00
307.0,0.4483255,2017-10-07 19:20:00+00:00
307.0,2.10996688,2017-10-07 19:23:00+00:00
306.74556,0.03339927,2017-10-07 19:24:00+00:00
306.45315001,0.96660793,2017-10-07 19:27:00+00:00
306.45315001,1.22548462,2017-10-07 19:30:00+00:00
306.45315001,1.95908234,2017-10-07 19:31:00+00:00
306.45315001,2.35896508,2017-10-07 19:32:00+00:00
306.45315001,0.5,2017-10-07 19:33:00+00:00
306.45315001,40.05308469,2017-10-07 19:34:00+00:00
306.45315001,20.42908873,2017-10-07 19:35:00+00:00
306.45315001,1.3185784,2017-10-07 19:36:00+00:00
306.15661201,0.78180317,2017-10-07 19:37:00+00:00
306.15661201,6.14551779,2017-10-07 19:38:00+00:00
307.0,0.5,2017-10-07 19:40:00+00:00
307.0,7.05750226,2017-10-07 19:41:00+00:00
307.0,0.24681378,2017-10-07 19:42:00+00:00
308.0,16.75470685,2017-10-07 19:43:00+00:00
308.97999999,1.82661738,2017-10-07 19:44:00+00:00
308.00000001,0.82895012,2017-10-07 19:47:00+00:00
308.00000001,20.57232659,2017-10-07 19:48:00+00:00
308.00000001,0.44954979,2017-10-07 19:49:00+00:00
308.00000001,0.08186022,2017-10-07 19:51:00+00:00
308.0,0.164,2017-10-07 19:52:00+00:00
308.0,0.3351725,2017-10-07 19:53:00+00:00
308.00000001,0.71992514,2017-10-07 19:54:00+00:00
308.00000001,4.49e-06,2017-10-07 19:55:00+00:00
308.94999999,2.26565272,2017-10-07 19:59:00+00:00
307.1,0.77132425,2017-10-07 20:00:00+00:00
308.94999999,0.49442372,2017-10-07 20:02:00+00:00
308.94999999,0.54162061,2017-10-07 20:03:00+00:00
307.1,1.44362874,2017-10-07 20:04:00+00:00
307.0,44.98032524,2017-10-07 20:05:00+00:00
307.0,0.651,2017-10-07 20:07:00+00:00
306.49814993,0.0708904,2017-10-07 20:08:00+00:00
307.0,3.0,2017-10-07 20:09:00+00:00
307.0,8.5631387,2017-10-07 20:10:00+00:00
306.49814993,1.0,2017-10-07 20:15:00+00:00
306.49814993,4.60434686,2017-10-07 20:17:00+00:00
306.49814993,0.39565314,2017-10-07 20:19:00+00:00
307.0,0.40232694,2017-10-07 20:20:00+00:00
308.88999953,5.0,2017-10-07 20:23:00+00:00
309.00998999,9.22298168,2017-10-07 20:26:00+00:00
309.10000001,22.956019,2017-10-07 20:31:00+00:00
309.91,14.39396951,2017-10-07 20:32:00+00:00
310.0,1.0,2017-10-07 20:36:00+00:00
309.10400002,0.00315303,2017-10-07 20:38:00+00:00
309.4,22.34212921,2017-10-07 20:39:00+00:00
310.87,0.67305949,2017-10-07 20:40:00+00:00
311.9999,3.91653308,2017-10-07 20:41:00+00:00
312.0,2.63360737,2017-10-07 20:42:00+00:00
311.21944999,7.06146845,2017-10-07 20:43:00+00:00
312.0,20.72538758,2017-10-07 20:44:00+00:00
312.0,6.6257149,2017-10-07 20:45:00+00:00
312.0,26.866665,2017-10-07 20:46:00+00:00
311.15,2.0216265,2017-10-07 20:47:00+00:00
311.9999999,0.4088311,2017-10-07 20:48:00+00:00
311.1,0.1142,2017-10-07 20:49:00+00:00
311.15,8.92374783,2017-10-07 20:50:00+00:00
311.15,18.89290822,2017-10-07 20:51:00+00:00
312.0,121.527963,2017-10-07 20:52:00+00:00
311.99,7.50642796,2017-10-07 20:53:00+00:00
312.0,77.29068421,2017-10-07 20:55:00+00:00
313.0,1.86474196,2017-10-07 20:56:00+00:00
313.0,66.59019006,2017-10-07 20:57:00+00:00
314.0,16.2837506,2017-10-07 20:58:00+00:00
314.0,39.26036615,2017-10-07 20:59:00+00:00
314.43515,34.70230141,2017-10-07 21:00:00+00:00
314.98,9.40848466,2017-10-07 21:01:00+00:00
314.98,35.83106597,2017-10-07 21:02:00+00:00
315.0,54.13686808,2017-10-07 21:03:00+00:00
315.0,3.83563976,2017-10-07 21:04:00+00:00
314.43515,39.84510314,2017-10-07 21:05:00+00:00
313.64200007,1.61660509,2017-10-07 21:07:00+00:00
315.0,40.70009647,2017-10-07 21:08:00+00:00
314.0,70.44126521,2017-10-07 21:09:00+00:00
314.0,1.99950806,2017-10-07 21:10:00+00:00
314.0,3.45677568,2017-10-07 21:11:00+00:00
313.9700002,0.7005959,2017-10-07 21:13:00+00:00
313.97000019,0.86250323,2017-10-07 21:14:00+00:00
312.2600002,7.49880195,2017-10-07 21:15:00+00:00
312.2600002,2.00136733,2017-10-07 21:17:00+00:00
312.3,0.84417404,2017-10-07 21:18:00+00:00
312.5,1.71772292,2017-10-07 21:19:00+00:00
312.5,0.011,2017-10-07 21:20:00+00:00
312.300002,3.68838522,2017-10-07 21:21:00+00:00
312.300002,1.17504,2017-10-07 21:22:00+00:00
312.5,7.63963238,2017-10-07 21:23:00+00:00
313.9499,0.4917565,2017-10-07 21:24:00+00:00
313.9499,0.1377731,2017-10-07 21:26:00+00:00
312.2600002,3.13470729,2017-10-07 21:28:00+00:00
313.949,5.44067168,2017-10-07 21:30:00+00:00
313.0,9.34992136,2017-10-07 21:31:00+00:00
313.0,4.04828045,2017-10-07 21:32:00+00:00
312.1,5.67413066,2017-10-07 21:34:00+00:00
312.2,12.19702496,2017-10-07 21:38:00+00:00
312.1,1.70294193,2017-10-07 21:39:00+00:00
312.2,3.0,2017-10-07 21:40:00+00:00
312.5,10.82432367,2017-10-07 21:41:00+00:00
312.5,0.00064236,2017-10-07 21:42:00+00:00
312.2,1.16317938,2017-10-07 21:43:00+00:00
312.0,49.09389732,2017-10-07 21:44:00+00:00
312.0,0.68720989,2017-10-07 21:45:00+00:00
311.66,2.27616014,2017-10-07 21:46:00+00:00
311.66,5.17066568,2017-10-07 21:47:00+00:00
311.642099,9.0584897,2017-10-07 21:48:00+00:00
311.642099,0.85749014,2017-10-07 21:49:00+00:00
311.642099,0.58402016,2017-10-07 21:50:00+00:00
311.28575,3.03017443,2017-10-07 21:51:00+00:00
311.236,0.03748428,2017-10-07 21:52:00+00:00
310.58925224,64.39726806,2017-10-07 21:53:00+00:00
311.23,0.09609608,2017-10-07 21:55:00+00:00
310.58925224,93.90863532,2017-10-07 21:57:00+00:00
310.58925224,12.43114264,2017-10-07 21:58:00+00:00
311.236,0.963468,2017-10-07 22:00:00+00:00
311.236,1.0,2017-10-07 22:01:00+00:00
311.236,28.96354583,2017-10-07 22:02:00+00:00
313.56399998,12.79078691,2017-10-07 22:03:00+00:00
312.00000008,0.84676537,2017-10-07 22:04:00+00:00
313.29999999,0.0774417,2017-10-07 22:07:00+00:00
312.0000001,0.01053779,2017-10-07 22:08:00+00:00
312.00000008,30.87648035,2017-10-07 22:12:00+00:00
312.00000009,3.26156636,2017-10-07 22:13:00+00:00
312.00000009,2.58778207,2017-10-07 22:14:00+00:00
312.00000009,7.74296253,2017-10-07 22:15:00+00:00
312.05,0.04273881,2017-10-07 22:16:00+00:00
312.05,0.05303226,2017-10-07 22:17:00+00:00
312.05,0.40127124,2017-10-07 22:18:00+00:00
312.77500005,0.93158818,2017-10-07 22:19:00+00:00
312.05,7.17917664,2017-10-07 22:20:00+00:00
312.05,0.22905615,2017-10-07 22:21:00+00:00
312.05,1.06088438,2017-10-07 22:22:00+00:00
313.0501,0.1,2017-10-07 22:25:00+00:00
312.19,1.0,2017-10-07 22:31:00+00:00
312.19000001,2.98019226,2017-10-07 22:33:00+00:00
312.19000001,20.70736696,2017-10-07 22:35:00+00:00
312.19000001,14.14770747,2017-10-07 22:36:00+00:00
312.19,9.64213854,2017-10-07 22:38:00+00:00
312.19,52.57119426,2017-10-07 22:39:00+00:00
312.99999999,0.55056258,2017-10-07 22:40:00+00:00
312.19,2.1273723,2017-10-07 22:41:00+00:00
312.39249999,1.63289447,2017-10-07 22:42:00+00:00
312.54437496,0.00379658,2017-10-07 22:44:00+00:00
312.84812492,0.52191975,2017-10-07 22:45:00+00:00
312.39249999,3.51475767,2017-10-07 22:47:00+00:00
312.39249999,8.61362819,2017-10-07 22:48:00+00:00
312.39249999,0.48943364,2017-10-07 22:49:00+00:00
312.19,15.46567175,2017-10-07 22:50:00+00:00
312.19,6.18085377,2017-10-07 22:51:00+00:00
312.19,1.83036803,2017-10-07 22:52:00+00:00
312.2,1.04807604,2017-10-07 22:53:00+00:00
312.2,0.01244136,2017-10-07 22:54:00+00:00
312.29624999,0.00094914,2017-10-07 22:55:00+00:00
312.29624999,3.83012342,2017-10-07 22:56:00+00:00
312.29624999,6.94041576,2017-10-07 22:58:00+00:00
312.29624999,0.03569111,2017-10-07 23:01:00+00:00
312.39249999,4.45733144,2017-10-07 23:02:00+00:00
312.50000001,6.94366871,2017-10-07 23:03:00+00:00
312.50000001,0.64392911,2017-10-07 23:04:00+00:00
313.0,8.37729833,2017-10-07 23:05:00+00:00
312.50000002,75.55423531,2017-10-07 23:06:00+00:00
313.86999998,20.0,2017-10-07 23:07:00+00:00
312.50000009,9.946339,2017-10-07 23:08:00+00:00
312.50000009,8.81092975,2017-10-07 23:10:00+00:00
313.0,0.05,2017-10-07 23:11:00+00:00
312.50000002,2.0,2017-10-07 23:12:00+00:00
313.0,5.23949908,2017-10-07 23:14:00+00:00
313.0,45.78694583,2017-10-07 23:15:00+00:00
313.0,6.61964978,2017-10-07 23:16:00+00:00
313.0,1.78939875,2017-10-07 23:17:00+00:00
313.0,0.05432501,2017-10-07 23:18:00+00:00
313.0,0.12998197,2017-10-07 23:19:00+00:00
313.2,4.50982193,2017-10-07 23:20:00+00:00
313.4,9.11019405,2017-10-07 23:21:00+00:00
313.0,2.45157602,2017-10-07 23:22:00+00:00
313.0,10.58837822,2017-10-07 23:23:00+00:00
312.50000002,12.97236477,2017-10-07 23:24:00+00:00
312.50000002,0.02593592,2017-10-07 23:25:00+00:00
312.50000002,1.91903146,2017-10-07 23:27:00+00:00
312.50000002,0.18116796,2017-10-07 23:29:00+00:00
312.05,2.85645272,2017-10-07 23:30:00+00:00
312.05,0.055,2017-10-07 23:31:00+00:00
312.05,1.89699127,2017-10-07 23:33:00+00:00
312.05,1.1771213,2017-10-07 23:34:00+00:00
312.05,0.2077,2017-10-07 23:35:00+00:00
313.39999997,3.26783013,2017-10-07 23:36:00+00:00
313.0,0.01221937,2017-10-07 23:40:00+00:00
313.0,2.27455402,2017-10-07 23:44:00+00:00
313.39999997,3.13954628,2017-10-07 23:45:00+00:00
313.0,1.0,2017-10-07 23:49:00+00:00
312.0,8.69624357,2017-10-07 23:50:00+00:00
313.3999999,8.17290881,2017-10-07 23:52:00+00:00
313.3999999,0.01591417,2017-10-07 23:54:00+00:00
312.0,9.96123072,2017-10-07 23:55:00+00:00
312.0,0.62423317,2017-10-07 23:56:00+00:00
312.0,3.06942675,2017-10-08 00:03:00+00:00
312.0,1.04,2017-10-08 00:06:00+00:00
312.0,4.35353627,2017-10-08 00:08:00+00:00
312.0,30.77776935,2017-10-08 00:09:00+00:00
312.0,9.35612172,2017-10-08 00:10:00+00:00
312.0,0.05963798,2017-10-08 00:11:00+00:00
312.0,1.21581712,2017-10-08 00:12:00+00:00
313.29899999,0.06346788,2017-10-08 00:13:00+00:00
312.0,4.8076923,2017-10-08 00:16:00+00:00
312.0,8.86287995,2017-10-08 00:17:00+00:00
312.0,0.05650692,2017-10-08 00:18:00+00:00
312.0,5.0,2017-10-08 00:19:00+00:00
312.46097427,0.00782631,2017-10-08 00:20:00+00:00
312.0,1.0,2017-10-08 00:25:00+00:00
312.0,13.63554183,2017-10-08 00:26:00+00:00
312.00000001,2.79373802,2017-10-08 00:27:00+00:00
312.001,2.0,2017-10-08 00:32:00+00:00
312.001,0.01075752,2017-10-08 00:33:00+00:00
312.41275,114.73965697,2017-10-08 00:37:00+00:00
312.41275,20.49511705,2017-10-08 00:38:00+00:00
313.41275,44.27561677,2017-10-08 00:44:00+00:00
313.31274998,0.29197466,2017-10-08 00:45:00+00:00
313.0274999,0.3310478,2017-10-08 00:46:00+00:00
312.001,1.02814999,2017-10-08 00:48:00+00:00
312.001,16.38231498,2017-10-08 00:49:00+00:00
312.005,13.79227316,2017-10-08 00:50:00+00:00
312.00522499,26.94369807,2017-10-08 00:51:00+00:00
312.00523,4.04057224,2017-10-08 00:52:00+00:00
312.00523,1.28970141,2017-10-08 00:54:00+00:00
312.99999999,0.00133079,2017-10-08 00:57:00+00:00
312.0,6.07863581,2017-10-08 00:58:00+00:00
312.0,2.60746802,2017-10-08 01:02:00+00:00
311.15,1.53314553,2017-10-08 01:03:00+00:00
311.0,16.665,2017-10-08 01:04:00+00:00
311.00000001,0.12825908,2017-10-08 01:05:00+00:00
311.09733499,0.24111383,2017-10-08 01:08:00+00:00
311.15,1.92885346,2017-10-08 01:10:00+00:00
311.0,40.53656794,2017-10-08 01:12:00+00:00
311.0,0.46,2017-10-08 01:14:00+00:00
311.0,0.77244063,2017-10-08 01:15:00+00:00
312.99999999,2.6,2017-10-08 01:16:00+00:00
312.99999998,3.17672305,2017-10-08 01:23:00+00:00
312.99999997,0.15934505,2017-10-08 01:25:00+00:00
312.99999993,17.847,2017-10-08 01:26:00+00:00
312.99999993,0.17070092,2017-10-08 01:27:00+00:00
312.5999999,1.83592837,2017-10-08 01:28:00+00:00
312.5999999,1.50783063,2017-10-08 01:30:00+00:00
312.5999999,0.08489667,2017-10-08 01:33:00+00:00
312.99999998,17.03211755,2017-10-08 01:37:00+00:00
311.2,10.00038344,2017-10-08 01:38:00+00:00
313.59999925,1.05,2017-10-08 01:39:00+00:00
313.0,1.0,2017-10-08 01:41:00+00:00
312.99999969,4.0,2017-10-08 01:43:00+00:00
312.6999966,0.13682691,2017-10-08 01:45:00+00:00
313.0,14.5,2017-10-08 01:46:00+00:00
313.0,0.63738019,2017-10-08 01:50:00+00:00
312.6,1.04727093,2017-10-08 01:51:00+00:00
