USDT-BTC,time,USDT-ETH
4818.0,2017-10-10 00:36:00+00:00,296.98250055
4819.0,2017-10-10 00:37:00+00:00,296.68559204
4820.0,2017-10-10 00:38:00+00:00,295.79332128
4820.1,2017-10-10 00:39:00+00:00,295.79332128
4820.1,2017-10-10 00:40:00+00:00,296.82201499
4826.8,2017-10-10 00:41:00+00:00,297.09999997
4826.8,2017-10-10 00:42:00+00:00,296.0
4827.79,2017-10-10 00:44:00+00:00,297.1
4825.0,2017-10-10 00:46:00+00:00,297.2
4820.100001,2017-10-10 00:47:00+00:00,297.99999999
4820.1,2017-10-10 00:48:00+00:00,297.22
4820.1,2017-10-10 00:49:00+00:00,297.2
4825.0,2017-10-10 00:50:00+00:00,297.214
4825.0,2017-10-10 00:52:00+00:00,297.99999958
4825.1,2017-10-10 00:53:00+00:00,297.214
4825.1,2017-10-10 00:54:00+00:00,297.214
4827.79,2017-10-10 00:55:00+00:00,297.2
4821.0,2017-10-10 00:56:00+00:00,296.2
4821.1,2017-10-10 00:57:00+00:00,296.2
4825.0,2017-10-10 00:58:00+00:00,296.2
4820.00000001,2017-10-10 01:00:00+00:00,298.0
4826.0,2017-10-10 01:01:00+00:00,298.0
4830.0,2017-10-10 01:02:00+00:00,298.0
4828.0,2017-10-10 01:03:00+00:00,296.68170431
4826.00000001,2017-10-10 01:05:00+00:00,296.68170431
4817.0,2017-10-10 01:06:00+00:00,296.68170431
4830.0,2017-10-10 01:08:00+00:00,296.68170431
4817.0,2017-10-10 01:10:00+00:00,296.68170433
4825.0,2017-10-10 01:12:00+00:00,296.68217043
4815.0892,2017-10-10 01:13:00+00:00,296.68217043
4815.0892,2017-10-10 01:14:00+00:00,296.68217043
4812.0,2017-10-10 01:15:00+00:00,297.91053313
4812.0,2017-10-10 01:16:00+00:00,297.91053283
4812.0,2017-10-10 01:17:00+00:00,297.9
4799.85189281,2017-10-10 01:18:00+00:00,296.68217043
4799.85189281,2017-10-10 01:19:00+00:00,296.68217043
4800.0,2017-10-10 01:22:00+00:00,297.4
4799.85189281,2017-10-10 01:23:00+00:00,297.4
4799.0,2017-10-10 01:24:00+00:00,297.4
4799.8518928,2017-10-10 01:26:00+00:00,297.4
4799.0,2017-10-10 01:27:00+00:00,297.0
4799.0,2017-10-10 01:28:00+00:00,297.4
4799.85189281,2017-10-10 01:29:00+00:00,295.79432136
4815.0,2017-10-10 01:35:00+00:00,297.00000001
4815.0,2017-10-10 01:36:00+00:00,297.4
4814.93,2017-10-10 01:37:00+00:00,297.91
4808.0,2017-10-10 01:38:00+00:00,297.89100002
4808.0,2017-10-10 01:39:00+00:00,297.91053305
4808.0,2017-10-10 01:41:00+00:00,297.89100003
4800.00000084,2017-10-10 01:42:00+00:00,297.89100003
4800.00000084,2017-10-10 01:44:00+00:00,297.91053305
4800.0,2017-10-10 01:45:00+00:00,297.89100002
4800.0,2017-10-10 01:46:00+00:00,297.91053305
4799.85289281,2017-10-10 01:48:00+00:00,297.91053305
4799.85189281,2017-10-10 01:49:00+00:00,297.89100002
4800.0,2017-10-10 01:50:00+00:00,297.91053305
4803.0,2017-10-10 01:54:00+00:00,297.91053305
4794.0,2017-10-10 01:56:00+00:00,297.91053304
4785.0,2017-10-10 01:57:00+00:00,297.91053305
4785.0,2017-10-10 01:58:00+00:00,297.91053304
4784.94552047,2017-10-10 02:00:00+00:00,297.91053304
4783.0,2017-10-10 02:01:00+00:00,297.91053304
4783.4,2017-10-10 02:02:00+00:00,297.99999959
4783.5,2017-10-10 02:03:00+00:00,298.0
4778.0,2017-10-10 02:04:00+00:00,297.91053305
4776.00000001,2017-10-10 02:05:00+00:00,297.91053305
4800.0,2017-10-10 02:06:00+00:00,297.91053305
4805.0,2017-10-10 02:09:00+00:00,297.91053305
4815.0,2017-10-10 02:11:00+00:00,298.06506316
4826.0,2017-10-10 02:13:00+00:00,298.06506316
4800.0,2017-10-10 02:15:00+00:00,297.91053305
4793.11031468,2017-10-10 02:16:00+00:00,297.91053304
4793.1103147,2017-10-10 02:17:00+00:00,297.91053304
4826.27678846,2017-10-10 02:18:00+00:00,296.55000002
4807.0,2017-10-10 02:25:00+00:00,296.55000002
4814.0,2017-10-10 02:28:00+00:00,297.5
4815.0,2017-10-10 02:34:00+00:00,296.99
4816.0,2017-10-10 02:35:00+00:00,296.55000002
4815.0,2017-10-10 02:36:00+00:00,297.0
4815.0,2017-10-10 02:37:00+00:00,297.0
4826.0,2017-10-10 02:38:00+00:00,296.5
4826.27678846,2017-10-10 02:39:00+00:00,296.5
4826.0,2017-10-10 02:41:00+00:00,297.0
4829.99998,2017-10-10 02:43:00+00:00,295.79432137
4829.99998,2017-10-10 02:44:00+00:00,295.79432137
4828.78402511,2017-10-10 02:45:00+00:00,295.79432137
4829.0,2017-10-10 02:46:00+00:00,295.79432137
4829.389999,2017-10-10 02:47:00+00:00,295.79432137
4829.509999,2017-10-10 02:48:00+00:00,296.9
4825.99,2017-10-10 02:49:00+00:00,296.9
4825.99,2017-10-10 02:52:00+00:00,296.9
4819.0,2017-10-10 02:53:00+00:00,297.0
4825.21706834,2017-10-10 02:54:00+00:00,297.0
4825.56,2017-10-10 02:55:00+00:00,297.0
4819.0,2017-10-10 02:56:00+00:00,296.9
4818.0,2017-10-10 02:57:00+00:00,297.0
4800.00000001,2017-10-10 02:59:00+00:00,296.9
4800.0,2017-10-10 03:01:00+00:00,296.9
4800.00000001,2017-10-10 03:02:00+00:00,296.9
4819.0,2017-10-10 03:03:00+00:00,296.9
4819.0,2017-10-10 03:04:00+00:00,297.0
4805.0,2017-10-10 03:05:00+00:00,297.0
4806.0,2017-10-10 03:06:00+00:00,296.9009
4810.0,2017-10-10 03:09:00+00:00,296.9009
4810.0,2017-10-10 03:10:00+00:00,296.9009
4828.3,2017-10-10 03:13:00+00:00,297.0
4812.00000001,2017-10-10 03:15:00+00:00,297.0
4823.4,2017-10-10 03:17:00+00:00,297.0
4823.4,2017-10-10 03:19:00+00:00,297.0
4818.4,2017-10-10 03:20:00+00:00,297.0
4820.0,2017-10-10 03:21:00+00:00,297.0
4822.0,2017-10-10 03:23:00+00:00,297.0
4823.4,2017-10-10 03:25:00+00:00,297.0
4823.4,2017-10-10 03:26:00+00:00,298.5
4823.4,2017-10-10 03:27:00+00:00,296.90090023
4823.4,2017-10-10 03:28:00+00:00,297.00100004
4825.0,2017-10-10 03:30:00+00:00,298.53295001
4825.0,2017-10-10 03:31:00+00:00,298.57752194
4825.0,2017-10-10 03:32:00+00:00,298.64974344
4828.0,2017-10-10 03:33:00+00:00,298.673966
4828.4,2017-10-10 03:34:00+00:00,298.8764475
4828.4,2017-10-10 03:35:00+00:00,299.0
4811.0,2017-10-10 03:36:00+00:00,299.3
4828.2,2017-10-10 03:37:00+00:00,298.2
4828.2,2017-10-10 03:38:00+00:00,298.26914138
4821.0,2017-10-10 03:41:00+00:00,299.3
4828.0,2017-10-10 03:43:00+00:00,299.3
4822.0,2017-10-10 03:44:00+00:00,299.3
4822.0,2017-10-10 03:45:00+00:00,299.672094
4826.0,2017-10-10 03:47:00+00:00,299.956
4825.2,2017-10-10 03:48:00+00:00,299.4
4826.0,2017-10-10 03:49:00+00:00,300.0
4827.2,2017-10-10 03:50:00+00:00,300.05318239
4828.2,2017-10-10 03:51:00+00:00,300.1
4826.9,2017-10-10 03:52:00+00:00,300.05318239
4826.9,2017-10-10 03:53:00+00:00,300.05318239
4828.2,2017-10-10 03:54:00+00:00,300.0
4828.2,2017-10-10 03:55:00+00:00,300.0
4828.0,2017-10-10 03:56:00+00:00,300.21050764
4829.0,2017-10-10 03:57:00+00:00,300.21050764
4828.5,2017-10-10 03:58:00+00:00,300.56422997
4829.999999,2017-10-10 03:59:00+00:00,300.56422997
4829.999999,2017-10-10 04:00:00+00:00,300.56522998
4830.0,2017-10-10 04:01:00+00:00,300.56523
4831.0,2017-10-10 04:02:00+00:00,300.81092866
4831.0,2017-10-10 04:03:00+00:00,300.81092866
4835.502981,2017-10-10 04:04:00+00:00,301.0
4836.65739217,2017-10-10 04:05:00+00:00,301.0
4836.65739217,2017-10-10 04:06:00+00:00,300.56522998
4842.502981,2017-10-10 04:07:00+00:00,300.56522998
4842.102981,2017-10-10 04:08:00+00:00,301.96530726
4842.15739217,2017-10-10 04:09:00+00:00,301.663341
4844.039,2017-10-10 04:10:00+00:00,300.56522998
4850.0,2017-10-10 04:12:00+00:00,300.56522998
4862.24996742,2017-10-10 04:14:00+00:00,300.56422997
4865.0,2017-10-10 04:15:00+00:00,300.56422997
4862.24996742,2017-10-10 04:16:00+00:00,300.56422997
4860.0,2017-10-10 04:18:00+00:00,300.56422997
4850.11799242,2017-10-10 04:20:00+00:00,301.89999671
4853.0,2017-10-10 04:21:00+00:00,300.56422997
4850.11099242,2017-10-10 04:22:00+00:00,300.56422997
4839.0,2017-10-10 04:23:00+00:00,300.56422997
4840.0,2017-10-10 04:25:00+00:00,300.56422997
4839.0,2017-10-10 04:26:00+00:00,300.1
4839.0,2017-10-10 04:27:00+00:00,300.11
4839.0,2017-10-10 04:28:00+00:00,300.11
4839.0,2017-10-10 04:29:00+00:00,299.4
4838.39,2017-10-10 04:31:00+00:00,299.4
4835.0,2017-10-10 04:32:00+00:00,299.4
4832.20000001,2017-10-10 04:33:00+00:00,299.4
4835.0,2017-10-10 04:34:00+00:00,299.4
4830.0,2017-10-10 04:35:00+00:00,299.4
4830.0,2017-10-10 04:36:00+00:00,298.43
4829.08607,2017-10-10 04:38:00+00:00,300.0
4839.0,2017-10-10 04:40:00+00:00,300.0
4839.0,2017-10-10 04:41:00+00:00,298.43
4839.0,2017-10-10 04:42:00+00:00,298.43
4839.0,2017-10-10 04:44:00+00:00,299.0
4839.0,2017-10-10 04:48:00+00:00,299.0
4845.0,2017-10-10 04:50:00+00:00,299.0
4845.5,2017-10-10 04:51:00+00:00,299.31675
4845.5,2017-10-10 04:52:00+00:00,299.0
4846.0,2017-10-10 04:55:00+00:00,299.0001
4855.0,2017-10-10 04:56:00+00:00,299.0001
4855.0,2017-10-10 04:57:00+00:00,299.0001
4855.0,2017-10-10 04:58:00+00:00,299.0001
4856.0,2017-10-10 05:00:00+00:00,299.3
4857.9,2017-10-10 05:01:00+00:00,299.3
4859.0,2017-10-10 05:03:00+00:00,299.0
4859.99999975,2017-10-10 05:06:00+00:00,299.4
4857.9,2017-10-10 05:08:00+00:00,299.4
4857.9,2017-10-10 05:09:00+00:00,299.4
4840.0,2017-10-10 05:10:00+00:00,299.0
4836.0,2017-10-10 05:11:00+00:00,298.77543926
4835.0,2017-10-10 05:12:00+00:00,298.0
4835.0,2017-10-10 05:13:00+00:00,298.44
4834.0,2017-10-10 05:15:00+00:00,298.44
4830.0,2017-10-10 05:16:00+00:00,298.0
4820.11099242,2017-10-10 05:17:00+00:00,297.0
4812.2,2017-10-10 05:19:00+00:00,297.0
4816.7,2017-10-10 05:20:00+00:00,296.91090023
4810.0,2017-10-10 05:21:00+00:00,296.9009
4806.42,2017-10-10 05:22:00+00:00,296.9009
4800.99999975,2017-10-10 05:23:00+00:00,296.9009
4816.0,2017-10-10 05:27:00+00:00,296.90090001
4814.0,2017-10-10 05:30:00+00:00,296.90090001
4827.0,2017-10-10 05:31:00+00:00,296.90090001
4826.65610952,2017-10-10 05:33:00+00:00,296.90090001
4833.0,2017-10-10 05:35:00+00:00,296.90090001
4827.5,2017-10-10 05:36:00+00:00,296.5757766
4819.0,2017-10-10 05:42:00+00:00,296.80816458
4817.0,2017-10-10 05:43:00+00:00,296.80816458
4814.0,2017-10-10 05:44:00+00:00,296.80816458
4810.30000002,2017-10-10 05:45:00+00:00,296.90090001
4810.30000002,2017-10-10 05:46:00+00:00,296.5757766
4812.5,2017-10-10 05:50:00+00:00,296.0
4808.0,2017-10-10 05:54:00+00:00,296.90090001
4797.42539769,2017-10-10 05:56:00+00:00,296.90090001
4786.11000001,2017-10-10 05:58:00+00:00,296.5757766
4770.0,2017-10-10 05:59:00+00:00,296.0
4770.0,2017-10-10 06:00:00+00:00,296.0
4770.0,2017-10-10 06:01:00+00:00,296.90090001
4762.0,2017-10-10 06:02:00+00:00,296.5
4749.0,2017-10-10 06:03:00+00:00,296.0
4750.0,2017-10-10 06:04:00+00:00,296.0
4740.0,2017-10-10 06:05:00+00:00,296.09999999
4738.24956056,2017-10-10 06:06:00+00:00,295.26704999
4739.00000002,2017-10-10 06:07:00+00:00,295.85315507
4750.0,2017-10-10 06:08:00+00:00,295.1000111
4758.0,2017-10-10 06:09:00+00:00,295.75
4768.0,2017-10-10 06:10:00+00:00,298.04360284
4765.718115,2017-10-10 06:11:00+00:00,296.1090067
4780.0,2017-10-10 06:13:00+00:00,297.10599999
4780.0,2017-10-10 06:14:00+00:00,296.21468199
4780.0,2017-10-10 06:15:00+00:00,296.2146826
4785.24956056,2017-10-10 06:16:00+00:00,296.21468282
4775.0,2017-10-10 06:17:00+00:00,298.0
4772.0,2017-10-10 06:18:00+00:00,296.25061714
4772.0,2017-10-10 06:19:00+00:00,296.25061714
4772.301,2017-10-10 06:22:00+00:00,296.25061715
4760.00000001,2017-10-10 06:23:00+00:00,296.25061715
4765.0,2017-10-10 06:24:00+00:00,295.41861658
4765.0,2017-10-10 06:26:00+00:00,295.99595728
4770.0,2017-10-10 06:30:00+00:00,296.40000303
4774.99999998,2017-10-10 06:32:00+00:00,296.40000386
4772.0,2017-10-10 06:33:00+00:00,296.45000029
4771.00000001,2017-10-10 06:37:00+00:00,298.0
4778.7,2017-10-10 06:38:00+00:00,298.03615173
4785.0,2017-10-10 06:39:00+00:00,297.20000022
4785.1,2017-10-10 06:40:00+00:00,298.0
4784.24956056,2017-10-10 06:41:00+00:00,298.0
4800.0,2017-10-10 06:43:00+00:00,298.0
4805.85,2017-10-10 06:44:00+00:00,297.78994207
4810.217069,2017-10-10 06:45:00+00:00,297.3
4810.0,2017-10-10 06:48:00+00:00,297.37608496
4810.0,2017-10-10 06:50:00+00:00,298.0
4819.0,2017-10-10 06:51:00+00:00,298.0
4817.0,2017-10-10 06:52:00+00:00,298.0
4811.1,2017-10-10 06:54:00+00:00,298.0
4812.0,2017-10-10 06:55:00+00:00,297.41934085
4799.99999999,2017-10-10 06:59:00+00:00,298.0
4799.99999999,2017-10-10 07:00:00+00:00,297.4194
4771.05000003,2017-10-10 07:01:00+00:00,298.0
4785.0,2017-10-10 07:04:00+00:00,297.3
4800.0,2017-10-10 07:06:00+00:00,297.0
4789.0,2017-10-10 07:07:00+00:00,296.5
4790.0,2017-10-10 07:08:00+00:00,297.0
4799.0,2017-10-10 07:11:00+00:00,296.95549751
4804.0,2017-10-10 07:15:00+00:00,296.95739134
4800.0,2017-10-10 07:18:00+00:00,298.0
4807.0,2017-10-10 07:19:00+00:00,298.0
4805.0,2017-10-10 07:20:00+00:00,298.0
4806.0,2017-10-10 07:21:00+00:00,297.00000015
4806.0,2017-10-10 07:22:00+00:00,297.00000002
4806.0,2017-10-10 07:23:00+00:00,298.0
4781.82075,2017-10-10 07:30:00+00:00,297.0
4770.0,2017-10-10 07:31:00+00:00,298.0
4778.0,2017-10-10 07:32:00+00:00,298.0
4781.49,2017-10-10 07:34:00+00:00,298.0
4781.5,2017-10-10 07:35:00+00:00,298.0
4777.0002,2017-10-10 07:36:00+00:00,297.0
4777.0002,2017-10-10 07:40:00+00:00,298.794
4778.0,2017-10-10 07:41:00+00:00,298.86499889
4778.0,2017-10-10 07:43:00+00:00,297.30004001
4781.5,2017-10-10 07:45:00+00:00,299.0
4775.0,2017-10-10 07:47:00+00:00,299.0
4781.82075,2017-10-10 07:51:00+00:00,299.0
4782.0,2017-10-10 07:52:00+00:00,298.1
4782.0,2017-10-10 07:53:00+00:00,298.1
4782.0,2017-10-10 07:54:00+00:00,299.0
4775.2,2017-10-10 07:55:00+00:00,298.1
4780.8,2017-10-10 07:56:00+00:00,298.1
4772.24419668,2017-10-10 08:03:00+00:00,298.12
4775.10000001,2017-10-10 08:04:00+00:00,298.12
4772.24419668,2017-10-10 08:06:00+00:00,298.121
4798.57999999,2017-10-10 08:08:00+00:00,299.192
4775.6,2017-10-10 08:12:00+00:00,299.192
4788.999,2017-10-10 08:13:00+00:00,299.2261365
4788.899,2017-10-10 08:14:00+00:00,299.192
4788.899,2017-10-10 08:15:00+00:00,299.2261365
4788.899,2017-10-10 08:16:00+00:00,299.2261365
4828.0,2017-10-10 10:06:00+00:00,298.61199001
4779.0,2017-10-10 08:19:00+00:00,299.2
4772.5,2017-10-10 08:20:00+00:00,299.2
4778.0,2017-10-10 08:21:00+00:00,299.192
4770.023,2017-10-10 08:24:00+00:00,299.192
4765.00000001,2017-10-10 08:25:00+00:00,299.192
4768.1000001,2017-10-10 08:26:00+00:00,299.192
4780.0,2017-10-10 08:27:00+00:00,299.192
4766.00000013,2017-10-10 08:29:00+00:00,298.2
4819.34999999,2017-10-10 08:32:00+00:00,299.8178
4820.5,2017-10-10 08:33:00+00:00,300.40000303
4816.0,2017-10-10 08:34:00+00:00,299.99456747
4822.1,2017-10-10 08:36:00+00:00,300.56422997
4816.0,2017-10-10 08:39:00+00:00,300.56422997
4813.00000111,2017-10-10 08:40:00+00:00,300.94478241
4827.0,2017-10-10 08:44:00+00:00,300.5
4827.0,2017-10-10 08:45:00+00:00,300.5
4822.0,2017-10-10 08:46:00+00:00,300.49
4815.35999998,2017-10-10 08:48:00+00:00,300.9
4817.0,2017-10-10 08:49:00+00:00,300.49
4817.0,2017-10-10 08:50:00+00:00,300.9
4822.0,2017-10-10 08:51:00+00:00,300.49
4822.0,2017-10-10 08:52:00+00:00,300.9
4822.0,2017-10-10 08:53:00+00:00,300.9
4815.0,2017-10-10 08:55:00+00:00,300.49
4803.10000002,2017-10-10 08:57:00+00:00,300.49
4815.0,2017-10-10 08:58:00+00:00,300.49
4806.0,2017-10-10 08:59:00+00:00,300.49
4815.0,2017-10-10 09:00:00+00:00,300.5
4821.0,2017-10-10 09:01:00+00:00,300.50000001
4822.75,2017-10-10 09:02:00+00:00,300.99
4820.0,2017-10-10 09:03:00+00:00,300.99
4810.9,2017-10-10 09:04:00+00:00,300.5
4812.9,2017-10-10 09:05:00+00:00,300.5
4815.89999999,2017-10-10 09:06:00+00:00,300.5
4815.5,2017-10-10 09:07:00+00:00,300.00000001
4818.0,2017-10-10 09:08:00+00:00,300.0
4819.0,2017-10-10 09:09:00+00:00,300.0
4818.0,2017-10-10 09:10:00+00:00,300.0
4819.0,2017-10-10 09:11:00+00:00,300.0
4819.0,2017-10-10 09:12:00+00:00,300.0
4818.00000001,2017-10-10 09:14:00+00:00,300.0
4822.75,2017-10-10 09:15:00+00:00,300.0
4818.00000002,2017-10-10 09:18:00+00:00,300.0
4821.64,2017-10-10 09:19:00+00:00,300.0
4820.0,2017-10-10 09:21:00+00:00,300.4
4820.0,2017-10-10 09:23:00+00:00,300.4
4818.0,2017-10-10 09:26:00+00:00,300.0
4818.00000002,2017-10-10 09:27:00+00:00,300.0
4820.0,2017-10-10 09:29:00+00:00,300.4
4819.00000002,2017-10-10 09:32:00+00:00,300.0
4815.00000001,2017-10-10 09:33:00+00:00,300.0
4809.00000004,2017-10-10 09:34:00+00:00,300.0
4794.37949001,2017-10-10 09:36:00+00:00,300.0
4800.0,2017-10-10 09:37:00+00:00,300.0
4800.0,2017-10-10 09:38:00+00:00,300.4
4791.00000002,2017-10-10 09:39:00+00:00,300.4
4798.34583702,2017-10-10 09:40:00+00:00,300.0
4802.57255926,2017-10-10 09:41:00+00:00,300.0
4800.0,2017-10-10 09:42:00+00:00,300.0
4800.0,2017-10-10 09:44:00+00:00,300.26904293
4800.0,2017-10-10 09:46:00+00:00,298.94458634
4790.00000001,2017-10-10 09:47:00+00:00,298.94458634
4795.0,2017-10-10 09:49:00+00:00,300.26904293
4800.9,2017-10-10 09:52:00+00:00,300.0
4790.0,2017-10-10 09:53:00+00:00,300.0
4785.85,2017-10-10 09:55:00+00:00,298.99
4799.998,2017-10-10 09:56:00+00:00,298.99
4799.9,2017-10-10 09:57:00+00:00,298.98
4790.0,2017-10-10 09:58:00+00:00,298.98
4790.00000001,2017-10-10 10:01:00+00:00,298.94458634
4802.57255926,2017-10-10 10:02:00+00:00,298.89800301
4827.0,2017-10-10 10:08:00+00:00,298.94458634
4836.0,2017-10-10 10:09:00+00:00,298.93
4836.00000001,2017-10-10 10:10:00+00:00,298.62700001
4835.00000001,2017-10-10 10:11:00+00:00,299.999
4820.0,2017-10-10 10:12:00+00:00,299.999
4820.0,2017-10-10 10:14:00+00:00,298.641
4820.0,2017-10-10 10:15:00+00:00,298.73060145
4830.0,2017-10-10 10:16:00+00:00,298.76047451
4821.0,2017-10-10 10:17:00+00:00,298.8601146
4820.0,2017-10-10 10:19:00+00:00,300.41
4820.0,2017-10-10 10:20:00+00:00,300.99
4815.00000001,2017-10-10 10:22:00+00:00,300.41
4818.5,2017-10-10 10:23:00+00:00,300.99
4818.5,2017-10-10 10:24:00+00:00,300.99
4820.0,2017-10-10 10:26:00+00:00,300.41
4815.0,2017-10-10 10:28:00+00:00,300.41
4815.0,2017-10-10 10:29:00+00:00,301.76440708
4815.0,2017-10-10 10:30:00+00:00,301.78
4815.0,2017-10-10 10:31:00+00:00,301.7977015
4815.0,2017-10-10 10:32:00+00:00,301.0
4815.0,2017-10-10 10:33:00+00:00,301.76440709
4815.0,2017-10-10 10:34:00+00:00,301.0
4820.0,2017-10-10 10:35:00+00:00,301.0
4815.0,2017-10-10 10:36:00+00:00,301.0
4825.0,2017-10-10 10:37:00+00:00,301.0
4823.39,2017-10-10 10:38:00+00:00,301.0
4825.0,2017-10-10 10:39:00+00:00,301.0
4820.0,2017-10-10 10:40:00+00:00,301.1
4824.0,2017-10-10 10:41:00+00:00,301.1
4823.7,2017-10-10 10:42:00+00:00,301.34550484
4823.7,2017-10-10 10:43:00+00:00,301.19483208
4823.6,2017-10-10 10:44:00+00:00,301.77820747
4820.0,2017-10-10 10:45:00+00:00,301.77820747
4817.0,2017-10-10 10:46:00+00:00,301.34550484
4818.0,2017-10-10 10:48:00+00:00,301.34550484
4820.0,2017-10-10 10:49:00+00:00,302.09999999
4815.00000001,2017-10-10 10:50:00+00:00,301.34550484
4823.5,2017-10-10 10:52:00+00:00,303.40000302
4832.0,2017-10-10 10:54:00+00:00,303.1849999
4835.0,2017-10-10 10:55:00+00:00,301.71688484
4835.0,2017-10-10 10:56:00+00:00,303.0
4835.0,2017-10-10 10:57:00+00:00,301.34550485
4839.99999999,2017-10-10 11:00:00+00:00,302.9
4837.54,2017-10-10 11:01:00+00:00,302.9
4840.0,2017-10-10 11:03:00+00:00,303.0
4840.0,2017-10-10 11:04:00+00:00,303.5
4835.0,2017-10-10 11:05:00+00:00,303.10046245
4833.00000002,2017-10-10 11:06:00+00:00,303.10046245
4803.20000001,2017-10-10 11:07:00+00:00,303.10046245
4833.0,2017-10-10 11:09:00+00:00,304.01249982
4839.0,2017-10-10 11:10:00+00:00,302.9
4839.0,2017-10-10 11:11:00+00:00,303.90899998
4852.84,2017-10-10 11:12:00+00:00,303.8087
4853.0,2017-10-10 11:13:00+00:00,303.8087
4853.53,2017-10-10 11:15:00+00:00,303.909
4853.0,2017-10-10 11:16:00+00:00,302.99727299
4853.0,2017-10-10 11:17:00+00:00,303.2
4853.0,2017-10-10 11:18:00+00:00,302.99
4850.0,2017-10-10 11:19:00+00:00,303.63627063
4842.74662069,2017-10-10 11:20:00+00:00,302.99627599
4848.227069,2017-10-10 11:21:00+00:00,302.9
4834.0,2017-10-10 11:22:00+00:00,302.9
4834.0,2017-10-10 11:23:00+00:00,302.99627598
4834.00000001,2017-10-10 11:24:00+00:00,302.9
4845.2,2017-10-10 11:25:00+00:00,301.99129998
4846.216,2017-10-10 11:26:00+00:00,302.99627598
4845.0,2017-10-10 11:28:00+00:00,302.99627599
4841.0,2017-10-10 11:29:00+00:00,302.99627598
4841.0,2017-10-10 11:30:00+00:00,303.90526482
4831.05000001,2017-10-10 11:31:00+00:00,303.90526482
4835.03,2017-10-10 11:32:00+00:00,303.90799998
4835.03,2017-10-10 11:33:00+00:00,304.8275358
4810.20747563,2017-10-10 11:34:00+00:00,303.98529999
4810.20747563,2017-10-10 11:35:00+00:00,303.90526482
4815.50999999,2017-10-10 11:36:00+00:00,303.98529999
4815.50999999,2017-10-10 11:37:00+00:00,303.90526482
4815.21747563,2017-10-10 11:38:00+00:00,303.83654202
4816.0,2017-10-10 11:39:00+00:00,303.95131469
4825.0,2017-10-10 11:40:00+00:00,303.68131469
4817.2,2017-10-10 11:42:00+00:00,303.68131469
4825.0,2017-10-10 11:43:00+00:00,303.95131469
4817.32,2017-10-10 11:44:00+00:00,301.78165108
4818.0,2017-10-10 11:45:00+00:00,303.0
4835.1,2017-10-10 11:47:00+00:00,303.0
4835.1,2017-10-10 11:48:00+00:00,303.0
4827.5,2017-10-10 11:52:00+00:00,303.0
4830.5,2017-10-10 11:53:00+00:00,303.0
4830.5,2017-10-10 11:54:00+00:00,303.0
4830.0,2017-10-10 11:56:00+00:00,303.0
4820.0,2017-10-10 11:58:00+00:00,304.88131469
4829.0,2017-10-10 11:59:00+00:00,304.7
4820.0,2017-10-10 12:00:00+00:00,304.88131469
4825.0,2017-10-10 12:02:00+00:00,304.71
4830.39999999,2017-10-10 12:03:00+00:00,304.71
4834.4,2017-10-10 12:04:00+00:00,304.88131469
4830.39999999,2017-10-10 12:06:00+00:00,304.88131469
4823.4,2017-10-10 12:07:00+00:00,304.7
4840.4,2017-10-10 12:08:00+00:00,304.0
4846.217069,2017-10-10 12:11:00+00:00,304.9
4840.46046729,2017-10-10 12:12:00+00:00,305.0
4844.0,2017-10-10 12:17:00+00:00,303.6
4844.0,2017-10-10 12:19:00+00:00,303.6
4830.0,2017-10-10 12:20:00+00:00,303.6
4825.00000002,2017-10-10 12:21:00+00:00,303.6
4830.0,2017-10-10 12:22:00+00:00,303.6
4830.0,2017-10-10 12:23:00+00:00,303.6
4825.03,2017-10-10 12:24:00+00:00,304.99999718
4840.0,2017-10-10 12:25:00+00:00,302.88131469
4843.99989999,2017-10-10 12:28:00+00:00,303.01617611
4832.00000001,2017-10-10 12:29:00+00:00,303.01617611
4843.99989999,2017-10-10 12:30:00+00:00,302.43024
4843.997,2017-10-10 12:32:00+00:00,304.9
4834.0,2017-10-10 12:36:00+00:00,302.46048311
4843.03064849,2017-10-10 12:38:00+00:00,304.99989927
4843.03064849,2017-10-10 12:39:00+00:00,302.46048312
4832.00000001,2017-10-10 12:41:00+00:00,304.99989902
4842.54634541,2017-10-10 12:42:00+00:00,302.86048312
4832.00000001,2017-10-10 12:43:00+00:00,303.021059
4838.52634719,2017-10-10 12:44:00+00:00,303.93285773
4832.0,2017-10-10 12:45:00+00:00,303.93285773
4820.0,2017-10-10 12:47:00+00:00,302.52097823
4830.0,2017-10-10 12:48:00+00:00,302.93285758
4820.0,2017-10-10 12:50:00+00:00,302.93285758
4810.00000001,2017-10-10 12:52:00+00:00,302.93285758
4789.999999,2017-10-10 12:56:00+00:00,303.5
4786.1000001,2017-10-10 12:57:00+00:00,303.5
4800.0,2017-10-10 12:59:00+00:00,305.0
4799.8,2017-10-10 13:00:00+00:00,304.99999999
4799.8,2017-10-10 13:01:00+00:00,304.99999999
4800.0,2017-10-10 13:02:00+00:00,305.0
4805.0,2017-10-10 13:03:00+00:00,305.0
4804.79,2017-10-10 13:04:00+00:00,305.0
4819.93555702,2017-10-10 13:06:00+00:00,305.0
4820.0,2017-10-10 13:07:00+00:00,303.00000007
4799.8,2017-10-10 13:08:00+00:00,303.90900002
4794.12434003,2017-10-10 13:10:00+00:00,303.00000008
4800.12434,2017-10-10 13:11:00+00:00,303.90900002
